IP,Utilizado,Utilizado por,Título,HostName,Categoría Host,Ping,Red,Ubicación,Comment,Cliente,Tarjeta,Módulos,Module_item_id,Acciones
10.50.10.230,No,---,,,Todo,TimeOut,36,Todo,,0,0,,0,
10.50.10.231,No,---,,,Todo,TimeOut,36,Todo,,0,0,,0,
10.50.10.232,No,---,,,Todo,TimeOut,36,Todo,,0,0,,0,
10.50.10.233,No,---,,,Todo,TimeOut,36,Todo,,0,0,,0,
10.50.10.234,No,---,,,Todo,TimeOut,36,Todo,,0,0,,0,
10.50.10.235,No,---,,,Todo,TimeOut,36,Todo,,0,0,,0,
10.50.10.236,No,---,,,Todo,TimeOut,36,Todo,,0,0,,0,
10.50.10.237,No,---,,,Todo,TimeOut,36,Todo,,0,0,,0,
10.50.10.238,No,---,,,Todo,TimeOut,36,Todo,,0,0,,0,
10.50.10.239,No,---,,,Todo,TimeOut,36,Todo,,0,0,,0,
10.50.10.240,No,---,,,Todo,TimeOut,36,Todo,,0,0,,0,
10.50.10.241,No,---,,,Todo,TimeOut,36,Todo,,0,0,,0,
10.50.10.242,No,---,,,Todo,TimeOut,36,Todo,,0,0,,0,
10.50.10.243,No,---,,,Todo,TimeOut,36,Todo,,0,0,,0,
10.50.10.244,No,---,,,Todo,TimeOut,36,Todo,,0,0,,0,
10.50.10.245,No,---,,,Todo,TimeOut,36,Todo,,0,0,,0,
10.50.10.246,No,---,,,Todo,TimeOut,36,Todo,,0,0,,0,
10.50.10.247,No,---,,,Todo,TimeOut,36,Todo,,0,0,,0,
10.50.10.248,No,---,,,Todo,TimeOut,36,Todo,,0,0,,0,
10.50.10.249,No,---,,,Todo,TimeOut,36,Todo,,0,0,,0,
10.50.10.250,No,---,,,Todo,TimeOut,36,Todo,,0,0,,0,
10.50.10.251,No,---,,,Todo,TimeOut,36,Todo,,0,0,,0,
10.50.10.252,No,---,,,Todo,TimeOut,36,Todo,,0,0,,0,
10.50.10.253,No,---,,,Todo,TimeOut,36,Todo,,0,0,,0,
10.50.10.254,No,---,BROADCAST,BROADCAST,Access point,TimeOut,36,Todo,,0,0,,0,
